Device,id,title,submission_time,rating,review_text
Motorola Moto Z Droid,149997001,Getting Aquainted,2017-02-06T21:54:21.000+00:00,5,Switch from iPhone to Android - very happy - size of phone makes it easy to read - like touch screen where you can preview messages.  Sound quality when talking on the phone much improved
Motorola Moto Z Droid,149963419,Great,2017-02-06T17:20:04.000+00:00,5,The phone is amazing but idk it keeps turning on and off same thing with the speakers but other than that the phone is amazing I love it I had an iPhone I don't think I would go back to the Iphone any time soon i love my moto
Motorola Moto Z Droid,149882060,"Great phone, works great.",2017-02-05T21:57:40.000+00:00,5,"This phone is fast and easily programmable. It is very thin and light weight. With the expand-ability of the clip on options, this phone can do so much more."
Motorola Moto Z Droid,149870802,Nice phone!!,2017-02-05T20:37:39.000+00:00,5,"This phone is pretty nice...So far I like it. I love the service, the price, and overall experience with Verizon!!!"
Motorola Moto Z Droid,149848671,Overall it's an excellent phone.,2017-02-05T17:50:58.000+00:00,5,The only problem I've noticed about this phone is it's tendency to drop it's Wi-Fi connection. Other than that. I'm very pleased. A great phone.
Motorola Moto Z Droid,149839557,"Seems okay after first week, with three system updates in the first days",2017-02-05T16:09:57.000+00:00,4,"The Motorola Droid and Android system are keeping up with the times and providing a competitive choice for the Apple products, which the rest of my family prefer.   

The Moto Force upgrade was offered at a special half-price (now apparently being reduced even further) so that made the move a smart one on my part.

Something is always lost in the transition and it took me a few days to bring my new phone up to the comfort level of my old one, downloading the dozens of apps that did not get delivered from the ""cloud"" (during the activation) and learning on my own how to transfer the ringtones from my old phone, via a bluetooth connection. 

Now the phone seems to be working well, perhaps a little faster than the old one, with sharper videos and photos. The bothersome promotions for Verizon add-ons and other products are about to end so I can settle into just using the phone."
Motorola Moto Z Droid,149779078,great phone,2017-02-05T00:22:03.000+00:00,4,"As a new user of a smartphone, it is a little overwhelming and We do not have our grandkids to help us.  We are slowly overcoming all the phone's capabilities."
Motorola Moto Z Droid,149759855,Nothing works right,2017-02-04T21:46:30.000+00:00,2,"Most of my apps timeout after 5 minutes ( Amazon Music,etc. Always in driving mode cannot answer phone. always updating."
Motorola Moto Z Droid,149597712,Best phone I have had since my blackberry!,2017-02-03T22:06:09.000+00:00,5,"The Moto z droid is my new favorite phone. The graphics on it are amazing in every game. It also has great speed in its processing so that it doesn't hang up on random apps. The bonus to all of it is the attachments that you can get, I can't wait to get my projector. I have heard nothing but good things."
Motorola Moto Z Droid,149596971,very different,2017-02-03T21:57:19.000+00:00,3,no instructions and everything is different than my old droid max. having a very hardtime trying to figure out how to do the basic functions.
Motorola Moto Z Droid,149593461,Love my new phone,2017-02-03T21:16:02.000+00:00,5,I love how the phone runs with no problems whatsoever.  I will be getting my wife the same phone because of how much I enjoy mine.
Motorola Moto Z Droid,149591553,Not a huge fan,2017-02-03T20:53:08.000+00:00,2,Camera isn't the best. I don't like that there isn't a home button. Also not a fan of gold but they were out of black. I like the screen size.
Motorola Moto Z Droid,149589440,Good phone.,2017-02-03T20:29:08.000+00:00,4,Once learned how to use this phone is  pretty easy to manage. Down side is no head phone jack for ear buds. have to Bluetooth or use cable provided
Motorola Moto Z Droid,149589051,Think twice,2017-02-03T20:24:59.000+00:00,1,I've always had Motorola but this phone by far is the worst. The battery may charge fast but who cares when it sucks the life out of battery just as fast. Can't have all the apps on this phone like other phones I've had. Can't turn the text notification down because it's same volume as ringer not separate. First day I had to do a factory reset. Should have gone to an iPhone as much as I am against it. Motorola going downhill.
Motorola Moto Z Droid,149588737,Can't send texts,2017-02-03T20:21:34.000+00:00,3,New phone seems okay but the gallery doesn't work like my last Moto and the photos don't send in normal texts and then my phone is sending messages only sometimes most stay in que and never are delivered. Bummer
Motorola Moto Z Droid,149434937,having trouble just answering phone.,2017-02-02T14:16:21.000+00:00,3,I don't likee that Facebook or whoever beeps every time there is an announcement.  Don't know how to cancel the beeps.  Will get help when I see my grandson.
Motorola Moto Z Droid,149431231,Moto Z Droid,2017-02-02T12:39:40.000+00:00,4,"Overall, I'm very happy with my new phone. I prefer androids and this model fits my needs (and wants)"
Motorola Moto Z Droid,149161469,Can't be used as a remote control and it doesn't a pre-installed voice recorder,2017-01-31T20:33:29.000+00:00,4,Can't be used as a remote control and it doesn't a pre-installed voice recorder. Refer a calculator like the one in the LG3. Okay besides that it's a phone
Motorola Moto Z Droid,149161364,Love It,2017-01-31T20:32:48.000+00:00,5,Love this phone the advancement s that come with this phone are great and I love how u can change the phone the way u like
Motorola Moto Z Droid,149129917,Very nice!,2017-01-31T15:12:15.000+00:00,5,"Still learning how to use it.  My grandchildren are very helpful in teaching me!  So far, I am enjoying the learning how to use all the feat."
Motorola Moto Z Droid,149118116,Great phone!,2017-01-31T12:03:26.000+00:00,4,"This phone is very light and thin, but has a large screen that is great for watching videos or reading. Easy to recommend!"
Motorola Moto Z Droid,149084427,Friendly,2017-01-31T01:24:35.000+00:00,5,Great service phone works great people was friendly they did everything help change over from Sprint thanks
Motorola Moto Z Droid,149078959,Not as good as a Turbo 2,2017-01-31T00:21:02.000+00:00,3,My Turbo 2 took a bath and I was gonna get another but couldn't find one. Was told this was comparable. Totally not. No wireless charging and very touchy keypad. Not happy.
Motorola Moto Z Droid,149078187,Not perfect,2017-01-31T00:13:56.000+00:00,4,It has been easy to get use to. I still haven't learned everything about the phone yet. The only thing I didn't like is it didn't come with accessories like the camera or speaker or a phone charger.
Motorola Moto Z Droid,148998593,Phone is not user friendly.,2017-01-30T17:17:57.000+00:00,3,Come with no instructins and does not acess features like other previous systems have. No speed dial unless you count toughing a recent call as speed dial. Does not come with Message app and the contact feature is totally messed up. No ease of access.
Motorola Moto Z Droid,148996685,good but not great...yet,2017-01-30T16:57:00.000+00:00,4,"I like the Z but I'm hoping (with time) I will love it. Some issues the arose since I bought it: continuous system updates, sometimes more than once in a day; some apps won't work that did work on previous smart phone; closing applications via the small square at the bottom of the screen -until the most recent update (number 6 or 7 now) I had to swipe every single app to ""close/end"" it but now it offers the ""close all"" option at the top. I do wish I had the option for a smart case but that is probably being petty.

Pros: I very much like the fingerprint lock/unlock, love the option for mods (I haven't used one yet but plan to!), camera takes beautiful pictures, and sound clarity is superior. 

I did speak to a technician about the continuous updates and they recommended taking it back and getting a replacement (this was the third day I had it) but I haven't had a chance yet. Today is day 10 and the system updates have slowed down but still some technical issues from time to time. Other than that I am very glad I chose the Z droid!"
